,c1,c2,t1,t2
YKL183W,6.675662168915542,6.3698150924537735,7.294852573713143,6.281859070464767
YKL184W,10.357321339330335,7.455272363818091,8.476261869065468,7.319340329835082
YKL185W,9.590704647676162,8.522738630684657,10.87456271864068,9.46376811594203
YKL186C,7.598200899550225,8.335332333833083,10.489255372313844,11.04247876061969
YKL187C,2.8715642178910543,2.096951524237881,2.6551724137931036,2.1494252873563218
YKL188C,3.8265867066466766,2.9645177411294354,2.729135432283858,3.001499250374813
YKL189W,4.212893553223388,3.8350824587706147,4.15392303848076,3.869565217391304
YKL190W,5.681159420289855,4.131934032983509,5.8655672163918045,5.259370314842578
YKL191W,5.822588705647177,5.539230384807596,7.883558220889555,5.397801099450275
YKL192C,6.189405297351325,6.869065467266367,8.578710644677662,7.0789605197401295
YKL193C,3.83808095952024,3.5732133933033485,3.9585207396301847,3.3268365817091454
YKL194C,4.211894052973514,3.1974012993503247,3.6741629185407296,3.6206896551724137
YKL195W,8.189405297351325,8.141929035482258,9.427786106946527,9.106446776611694
YKL196C,6.2723638180909544,6.160419790104948,7.505247376311844,7.127936031984008
YKL197C,5.017991004497751,3.5302348825587204,4.065967016491754,3.9405297351324338
YKL201C,5.889555222388806,5.83608195902049,7.813593203398301,4.697651174412794
YKL203C,3.4407796101949026,2.3098450774612695,3.021489255372314,2.5742128935532236
YKL204W,5.166416791604198,5.701649175412294,5.592703648175912,5.736131934032984
YKL205W,6.60119940029985,8.257371314342828,8.152923538230885,9.700149925037481
YKL206C,6.989005497251374,6.062968515742129,5.794102948525737,6.379810094952524
YKL207W,8.416291854072963,7.258370814592704,6.663668165917041,6.8455772113943025
YKL208W,3.095952023988006,2.191904047976012,2.561719140429785,2.4277861069465265
YKL209C,4.400299850074963,2.097951024487756,2.2938530734632683,2.364817591204398
YKL210W,11.422288855572214,9.025987006496752,12.953023488255871,10.446276861569215
YKL211C,5.859070464767616,7.607696151924038,10.161419290354823,10.84407796101949
YKL212W,8.865067466266867,8.516741629185407,8.928535732133932,7.279860069965017
YKL213C,9.063468265867067,7.998500749625188,8.296351824087957,9.209895052473763
YKL214C,4.522738630684658,3.9645177411294354,3.5967016491754125,4.27536231884058
YKL215C,4.0499750124937535,2.7126436781609193,3.3193403298350823,3.422288855572214
YKL216W,45.472263868065966,39.638680659670165,31.456771614192903,32.68415792103948
YKL218C,3.9685157421289357,1.7221389305347325,2.5037481259370313,2.9350324837581208
YKL219W,3.5632183908045976,2.9095452273863067,3.4962518740629687,2.941529235382309
YKL221W,3.5697151424287856,2.5017491254372812,3.1179410294852574,3.2783608195902048
YKL222C,3.553723138430785,2.505247376311844,3.0314842578710643,3.267366316841579
YKR001C,5.632183908045977,4.261869065467266,5.980009995002499,4.83608195902049
YKR002W,4.24487756121939,2.445777111444278,3.2523738130934534,3.4002998500749624
YKR003W,3.6751624187906047,3.351824087956022,4.1144427786106945,4.117941029485257
YKR004C,2.8150924537731132,1.869065467266367,2.472263868065967,2.1499250374812595
YKR006C,6.164417791104448,6.067466266866567,5.758620689655173,5.738630684657672
YKR007W,8.197901049475263,6.154922538730634,6.240379810094953,7.738630684657672
YKR008W,5.424287856071964,6.252373813093453,7.550724637681159,8.079460269865068
YKR010C,2.92103948025987,2.108945527236382,2.87856071964018,2.5897051474262867
YKR011C,5.504747626186907,4.515742128935532,6.938030984507746,5.570214892553723
YKR013W,8.959020489755122,8.954522738630684,10.292353823088456,7.15792103948026
YKR014C,4.79560219890055,3.1039480259870067,4.021489255372314,4.670164917541229
YKR016W,5.212893553223388,4.655672163918041,5.238380809595203,6.0254872563718145
YKR017C,6.715142428785607,3.7511244377811095,5.439780109945027,4.340329835082459
YKR018C,4.830584707646177,5.072963518240879,7.20839580209895,6.5077461269365315
YKR019C,3.2188905547226385,2.5572213893053473,3.0954522738630685,2.471264367816092
YKR020W,3.7736131934032984,2.84207896051974,2.7161419290354822,2.904047976011994
YKR021W,4.008495752123938,4.320839580209895,4.978510744627686,4.857571214392804
YKR022C,3.1414292853573214,2.3223388305847075,2.5817091454272862,2.417791104447776
YKR023W,3.7756121939030485,2.0624687656171914,3.005497251374313,3.315342328835582
YKR024C,6.338330834582709,7.24487756121939,8.909545227386307,6.476261869065468
YKR025W,8.478760619690155,8.75712143928036,11.046476761619191,9.22688655672164
YKR026C,5.0279860069965014,5.010494752623688,6.602698650674663,6.030984507746127
YKR027W,4.549225387306347,4.023488255872064,4.634682658670664,4.48175912043978
YKR028W,4.299350324837581,4.031984007996002,5.603698150924537,5.434282858570715
YKR029C,3.6091954022988504,2.4042978510744626,3.290854572713643,3.521239380309845
YKR030W,5.618190904547726,4.2723638180909544,5.188405797101449,4.574712643678161
YKR031C,4.351324337831085,3.76111944027986,4.16191904047976,4.508745627186407
YKR035W-A,5.006496751624188,5.288855572213893,5.257871064467766,5.91904047976012
YKR036C,3.4822588705647175,3.1294352823588207,3.6646676661669164,4.166416791604198
YKR037C,5.082458770614693,3.046976511744128,3.915542228885557,3.60119940029985
YKR038C,5.936531734132934,5.301349325337331,5.60119940029985,4.967516241879061
YKR039W,3.9550224887556222,2.0004997501249377,3.500749625187406,2.416791604197901
YKR041W,5.345327336331834,2.213393303348326,3.5417291354322837,2.7031484257871066
YKR042W,51.351824087956025,58.610694652673665,63.90104947526237,44.37631184407796
YKR043C,9.288855572213894,9.974012993503248,11.796601699150425,11.789105447276361
YKR044W,6.511744127936032,5.549225387306347,6.248875562218891,6.066466766616692
YKR045C,6.9165417291354325,5.156921539230384,6.68415792103948,6.222388805597201
YKR046C,9.872063968015992,7.276361819090455,9.157421289355323,9.339830084957521
YKR048C,9.102948525737132,12.88255872063968,13.215892053973013,12.825087456271865
YKR049C,5.673663168415792,4.104947526236882,5.618690654672664,5.035482258870565
YKR050W,3.1519240379810096,2.453273363318341,3.438280859570215,3.2258870564717643
YKR051W,3.296351824087956,3.95952023988006,3.4662668665667167,3.285857071464268
YKR052C,8.188905547226387,4.901049475262369,8.635182408795602,8.370314842578711
YKR054C,3.28335832083958,2.628685657171414,2.5337331334332833,3.164417791104448
YKR055W,3.871064467766117,2.1464267866066966,2.6711644177911045,2.4862568715642177
YKR056W,6.240379810094953,5.580209895052474,6.565217391304348,5.608195902048975
YKR057W,16.090454772613693,21.60769615192404,21.270364817591204,21.938530734632682
YKR059W,14.83208395802099,16.478760619690156,16.94302848575712,17.243878060969514
YKR060W,6.735132433783108,4.7366316841579215,5.167416291854073,5.008995502248876
YKR061W,8.181409295352324,6.5992003998001,7.875562218890555,6.706146926536731
YKR062W,5.420789605197402,5.122438780609695,6.259870064967516,5.462268865567216
YKR063C,4.566216891554223,4.962018990504748,5.40679660169915,4.993503248375812
YKR064W,3.974512743628186,3.7456271864067965,4.364817591204398,3.2338830584707647
YKR065C,4.973013493253373,4.261869065467266,5.040979510244878,3.672663668165917
YKR066C,5.5122438780609695,3.7246376811594204,4.411294352823588,4.399800099950025
YKR067W,3.579210394802599,2.8040979510244877,3.184407796101949,2.361319340329835
YKR068C,4.993003498250874,4.499750124937531,4.740629685157422,4.482758620689655
YKR069W,2.9770114942528734,1.8830584707646176,3.5632183908045976,2.1459270364817593
YKR070W,4.546226886556721,2.6916541729135433,3.6931534232883556,3.373313343328336
YKR071C,8.669665167416293,12.06046976511744,14.45727136431784,12.451774112943529
YKR072C,10.738630684657672,10.91104447776112,10.931034482758621,10.927536231884059
YKR074W,23.14542728635682,7.244377811094453,12.936031984007997,4.9700149925037485
YKR075C,15.430284857571214,7.281859070464767,19.69415292353823,5.52623688155922
YKR076W,3.4917541229385307,1.7541229385307346,2.6191904047976013,1.4962518740629684
YKR077W,4.037481259370315,2.5412293853073464,3.68015992003998,2.4972513743128437
YKR078W,4.235382308845577,2.9300349825087455,4.268865567216392,3.5387306346826586
YKR079C,4.883058470764618,3.4302848575712144,4.4432783608195905,3.7481259370314843
YKR080W,7.950524737631184,7.013993003498251,6.1744127936031985,6.586706646676662
YKR081C,7.222888555722139,7.815592203898051,7.999500249875062,7.11944027986007
YKR082W,4.95752123938031,5.886056971514243,7.0,5.925037481259371
YKR083C,2.949025487256372,2.6436781609195403,3.4107946026986506,2.3788105947026486
YKR084C,6.352823588205897,6.1324337831084454,6.497251374312843,5.204897551224388
YKR085C,7.456271864067966,6.228385807096452,6.602698650674663,7.423288355822089
YKR086W,4.413793103448276,3.569215392303848,4.002998500749626,2.84407796101949
YKR087C,5.650674662668665,4.658170914542729,6.206896551724138,4.710644677661169
YKR088C,6.8500749625187405,3.5572213893053473,4.719140429785107,3.972513743128436
YKR089C,4.844577711144428,4.124937531234383,4.325337331334333,4.601699150424787
YKR090W,5.074962518740629,3.9305347326336832,3.4042978510744626,4.16191904047976
YKR091W,5.237381309345327,2.783608195902049,3.102448775612194,3.6381809095452273
YKR092C,8.124937531234384,8.467266366816592,9.879060469765118,8.473763118440779
YKR093W,32.47626186906547,23.505247376311843,40.13643178410795,21.559720139930036
YKR094C,19.27486256871564,21.230384807596202,22.567716141929036,22.25537231384308
YKR095W,4.425287356321839,4.388805597201399,5.1679160419790104,5.16391804097951
YKR095W-A,5.56871564217891,5.831584207896052,6.105947026486756,6.563218390804598
YKR096W,6.662668665667167,3.234382808595702,4.0,4.5922038980509745
YKR098C,4.1054472763618195,2.3428285857071462,3.60519740129935,2.2468765617191404
YKR099W,3.920039980009995,2.807096451774113,3.5302348825587204,3.142928535732134
YKR100C,6.327336331834083,4.31984007996002,5.0144927536231885,5.026986506746627
YKR101W,4.2388805597201396,2.4397801099450276,2.7226386806596703,2.580209895052474
YLL001W,5.971014492753623,5.112943528235882,6.647176411794103,6.006996501749126
YLL002W,5.045977011494253,2.8585707146426786,3.2328835582208897,2.6251874062968517
YLL003W,4.426786606696652,3.658170914542729,3.0539730134932532,3.887056471764118
YLL004W,5.385307346326837,4.4077961019490255,4.1834082958520735,4.182908545727137
YLL006W,4.772613693153423,3.6956521739130435,3.8640679660169917,3.7201399300349824
YLL007C,4.060469765117441,3.5897051474262867,4.3233383308345825,4.199400299850075
YLL008W,9.775112443778111,10.477761119440279,10.126436781609195,9.581709145427286
YLL009C,8.136431784107947,8.433283358320839,8.161419290354823,9.524737631184408
YLL010C,4.715142428785607,8.430284857571214,7.607696151924038,6.521739130434782
YLL011W,7.719140429785107,7.282858570714643,8.178410794602698,7.095952023988006
YLL012W,3.3873063468265867,3.1169415292353824,3.2693653173413293,3.0749625187406298
YLL013C,7.011494252873563,4.851574212893553,5.1589205397301345,3.666166916541729
YLL014W,7.3768115942028984,5.660669665167417,6.141929035482259,5.510744627686157
YLL015W,3.6761619190404797,4.492753623188406,3.5722138930534735,4.5952023988006
YLL018C,10.681659170414793,13.290354822588705,11.579710144927537,13.087956021989006
YLL018C-A,10.321339330334833,8.82808595702149,7.9720139930034986,8.667166416791604
YLL021W,4.782608695652174,4.253873063468266,4.564217891054473,5.243878060969515
YLL022C,4.36831584207896,2.4527736131934033,3.157421289355322,2.975512243878061
YLL023C,6.014992503748126,7.0744627686156925,7.715142428785607,6.3478260869565215
YLL024C,6.818590704647677,10.78110944527736,9.936531734132933,11.413293353323338
YLL025W,3.5937031484257873,2.2148925537231383,3.1154422788605696,2.8895552223888057
YLL026W,4.654672663668166,2.52223888055972,3.3223388305847075,4.166916541729136
YLL027W,6.898050974512744,5.397801099450275,7.084957521239381,6.59720139930035
YLL028W,4.95752123938031,3.2723638180909544,4.980009995002499,4.312343828085957
YLL029W,6.71864067966017,5.515242378810595,7.134932533733133,7.1144427786106945
YLL031C,3.1949025487256373,2.8015992003998003,2.2683658170914542,2.905047476261869
YLL032C,3.615192403798101,2.363318340829585,3.5667166416791605,3.366816591704148
YLL033W,3.550724637681159,1.8620689655172413,3.4067966016991504,2.1944027986006995
YLL034C,6.967516241879061,6.081459270364817,6.895552223888056,6.360819590204898
YLL035W,5.475262368815592,3.421789105447276,3.7681159420289854,3.5272363818090953
YLL036C,7.47776111944028,6.155422288855572,5.753123438280859,5.3388305847076465
YLL038C,10.88455772113943,8.166416791604197,9.963018490754623,9.06696651674163
YLL039C,12.911544227886058,11.082458770614693,11.781609195402298,11.652173913043478
YLL040C,4.577711144427786,2.809095452273863,3.104447776111944,3.4902548725637184
YLL041C,6.164417791104448,5.096951524237881,5.229385307346327,5.559720139930035
YLL042C,3.6981509245377313,1.9885057471264367,2.294352823588206,2.8255872063968015
YLL043W,4.719640179910045,3.5527236381809097,5.216891554222888,3.857071464267866
YLL045C,31.140929535232384,32.88455772113943,34.067966016991505,32.33383308345827
YLL048C,7.111944027986007,8.905047476261869,10.05497251374313,7.815092453773113
YLL049W,3.973513243378311,3.288855572213893,3.9005497251374313,3.7761119440279862
YLL050C,9.339330334832583,10.624187906046977,10.363818090954522,12.204897551224388
YLL051C,5.733633183408296,4.8655672163918045,5.248875562218891,6.256371814092954
YLL052C,3.001499250374813,1.8060969515242378,1.7396301849075462,1.6036981509245378
YLL054C,2.740129935032484,2.2628685657171412,2.267366316841579,2.6816591704147927
YLL055W,2.9430284857571216,2.207896051974013,2.7041479260369816,2.0939530234882557
YLL056C,2.629685157421289,1.4772613693153422,2.7916041979010493,2.031984007996002
YLL057C,3.0419790104947526,1.7966016991504248,2.4417791104447777,2.5027486256871563
YLL058W,3.6476761619190405,2.237881059470265,2.0089955022488755,2.2443778110944526
YLL061W,4.31584207896052,2.7806096951524237,3.7261369315342328,2.9815092453773113
YLL062C,2.6731634182908546,1.408295852073963,2.3078460769615194,1.7831084457771114
YLL063C,5.270864567716142,4.2063968015992,5.777111444277861,5.093453273363318
YLL066C,5.233883058470765,2.9035482258870564,3.702648675662169,3.627686156921539
YLL067C,4.192403798100949,2.5387306346826586,3.0984507746126937,3.5097451274362816
YLR001C,3.4347826086956523,3.1379310344827585,3.442278860569715,3.614192903548226
YLR002C,6.47776111944028,7.126436781609195,7.832583708145927,6.669665167416292
YLR003C,5.120939530234883,5.662168915542229,5.36631684157921,5.749125437281359
YLR004C,3.5187406296851576,2.366816591704148,3.364817591204398,2.211394302848576
YLR005W,5.168415792103948,4.401799100449775,4.903048475762119,4.076461769115443
YLR006C,4.703648175912044,3.339830084957521,3.4142928535732135,3.2243878060969515
YLR007W,5.473263368315842,4.109945027486257,5.017491254372813,5.484757621189405
YLR008C,7.607196401799101,8.549225387306347,10.080459770114942,9.42328835582209
YLR009W,10.813093453273364,11.238380809595203,11.746126936531734,10.03248375812094
YLR010C,9.835582208895552,4.391304347826087,6.142428785607196,5.800599700149925
YLR011W,2.9555222388805595,2.1389305347326335,2.28135932033983,2.7466266866566715
YLR014C,6.199900049975012,4.486256871564218,4.324337831084458,4.472763618190904
YLR015W,4.691154422788606,3.1194402798600698,2.927536231884058,2.9460269865067468
YLR016C,7.809095452273863,6.510744627686157,8.197401299350325,6.806596701649175
YLR017W,5.018990504747626,5.279860069965017,6.057471264367816,5.178410794602699
YLR018C,4.500749625187407,4.56671664167916,5.119940029985007,5.654672663668166
YLR019W,4.169415292353823,4.16591704147926,4.36231884057971,4.579210394802598
YLR020C,3.455272363818091,3.635182408795602,4.4567716141929035,4.716141929035483
YLR021W,4.659170414792603,3.9885057471264367,4.79160419790105,4.095452273863068
YLR022C,6.152423788105947,5.513743128435782,7.510244877561219,7.150924537731134
YLR023C,7.468265867066466,5.75512243878061,7.6766616691654175,5.128935532233883
YLR024C,3.022488755622189,2.1039480259870067,3.0249875062468767,2.457271364317841
YLR025W,5.460769615192404,5.1679160419790104,4.757621189405297,4.67416291854073
YLR026C,5.178410794602699,2.952023988005997,4.2723638180909544,4.32383808095952
YLR027C,10.44927536231884,10.854072963518242,13.727136431784109,13.063968015992003
YLR028C,8.592703648175911,7.466766616691654,7.418290854572714,7.622688655672164
YLR029C,51.0199900049975,63.85157421289355,71.81909045477262,64.96201899050475
YLR032W,4.827086456771614,2.267366316841579,3.416791604197901,2.549225387306347
YLR033W,6.212893553223388,4.730134932533733,5.0499750124937535,4.519240379810095
YLR034C,4.553723138430785,3.944527736131934,5.909545227386307,4.585207396301849
YLR035C,3.6731634182908546,1.566216891554223,2.1939030484757622,3.352823588205897
YLR036C,4.260369815092454,2.4052973513243376,3.605697151424288,2.7716141929035483
YLR037C,3.156921539230385,2.4117941029485257,2.235882058970515,2.76311844077961
YLR038C,5.033483258370815,3.8770614692653673,4.829085457271364,5.099950024987506
YLR039C,5.138430784607696,3.1924037981009494,3.819090454772614,3.787106446776612
YLR040C,10.016491754122939,13.516741629185407,15.34832583708146,12.947026486756622
YLR042C,11.07296351824088,7.362818590704648,11.756621689155422,8.16791604197901
YLR043C,8.195902048975512,7.173413293353323,7.5952023988006,7.884057971014493
YLR044C,36.421789105447274,44.98550724637681,34.07146426786607,35.322338830584705
YLR045C,4.3388305847076465,2.8215892053973013,3.947026486756622,3.585207396301849
YLR046C,4.182408795602199,2.739130434782609,2.7256371814092955,2.7481259370314843
YLR047C,3.5217391304347827,2.1154422788605696,3.097951024487756,2.657671164417791
YLR048W,26.13143428285857,25.861069465267366,26.10494752623688,24.884057971014492
YLR049C,3.731134432783608,3.055472263868066,4.019990004997501,2.6966516741629185
YLR050C,7.47576211894053,4.634182908545728,6.788105947026486,5.902048975512244
YLR051C,9.5872063968016,10.098950524737631,9.681659170414793,9.744127936031983
YLR052W,4.51624187906047,6.391804097951025,7.626186906546726,6.600199900049975
YLR055C,8.612693653173414,5.521739130434782,6.916041979010495,6.030984507746127
YLR056W,6.304347826086956,5.183908045977011,7.283858070964517,5.210894552723638
YLR057W,4.724137931034483,4.033983008495752,4.408795602198901,5.223888055972014
YLR058C,5.385307346326837,5.211894052973514,5.391804097951025,6.371814092953524
YLR059C,12.675162418790604,7.960019990004998,12.057471264367816,8.746126936531734
YLR060W,12.35632183908046,13.410794602698651,14.783108445777112,13.13343328335832
YLR061W,23.373313343328334,25.399800099950024,28.60119940029985,27.93103448275862
YLR063W,8.600699650174912,4.394802598700649,4.768115942028985,5.238380809595203
YLR064W,6.911044477761119,5.940029985007496,6.8990504747626185,6.902048975512244
YLR065C,5.442778610694653,5.529235382308846,6.025987006496751,4.4812593703148424
YLR066W,4.735632183908046,3.8745627186406795,5.098450774612694,4.396301849075463
YLR068W,5.395302348825587,6.160419790104948,4.5077461269365315,4.555722138930535
YLR069C,4.303848075962019,3.8520739630184906,4.8810594702648675,4.337831084457771
YLR070C,3.052473763118441,1.9175412293853074,2.752623688155922,1.9450274862568715
YLR071C,5.343828085957021,6.049475262368816,7.740629685157422,6.056471764117941
YLR072W,4.3788105947026486,3.349825087456272,4.185907046476761,3.6231884057971016
YLR073C,11.299350324837581,10.96351824087956,15.321339330334833,11.541729135432284
YLR074C,46.652673663168414,30.202898550724637,32.58820589705147,29.385307346326837
YLR075W,67.36931534232883,59.03248375812094,83.37481259370315,63.79660169915042
YLR077W,34.250374812593705,19.452773613193404,22.686656671664167,18.950024987506247
YLR078C,5.260869565217392,5.071964017991005,6.384307846076961,6.127936031984008
YLR079W,8.750624687656172,13.185407296351825,11.136931534232884,11.869565217391305
YLR080W,3.9340329835082457,1.8465767116441778,3.027486256871564,2.5452273863068466
YLR082C,2.7021489255372315,1.9000499750124937,3.694152923538231,2.5027486256871563
YLR083C,5.296851574212893,4.046976511744128,5.210894552723638,4.136931534232883
YLR084C,8.039980009995002,7.218390804597701,8.994502748625687,7.474762618690654
YLR085C,3.9390304847576214,3.52223888055972,4.626686656671664,3.8405797101449277
YLR086W,4.133433283358321,4.04447776111944,4.230884557721139,3.419290354822589
YLR087C,3.0954522738630685,2.2423788105947025,3.4927536231884058,2.758120939530235
YLR088W,3.6216891554222888,2.9900049975012495,3.7926036981509244,2.629685157421289
YLR089C,5.522738630684658,3.468765617191404,5.043978010994503,3.2438780609695153
YLR090W,5.222888555722139,4.237881059470265,6.187406296851575,4.1944027986006995
YLR091W,5.270364817591204,4.486756621689155,5.165417291354323,5.016991504247876
YLR093C,4.711144427786107,3.665167416291854,7.434782608695652,4.59720139930035
YLR094C,8.806096951524237,8.605697151424287,10.218390804597702,5.761619190404797
YLR095C,4.397801099450275,3.711144427786107,4.244377811094453,3.929535232383808
YLR096W,4.689155422288856,3.877561219390305,4.684657671164418,4.624687656171914
YLR097C,4.213393303348326,3.7936031984007994,4.015992003998001,4.024987506246877
YLR099C,4.984007996001999,4.5567216391804095,5.368815592203898,4.266366816591704
YLR099W-A,9.06296851574213,7.531234382808596,8.413793103448276,7.760619690154923
YLR100W,5.35432283858071,5.030984507746127,6.141429285357321,5.970514742628685
YLR102C,3.972513743128436,3.342328835582209,4.195402298850575,3.658170914542729
YLR103C,2.766616691654173,1.632183908045977,2.291354322838581,2.6461769115442277
YLR104W,4.63168415792104,2.2238880559720138,3.997501249375312,3.2733633183408295
YLR105C,9.056971514242878,6.883058470764618,11.555222388805598,9.74312843578211
YLR106C,7.855072463768116,5.590204897551224,8.232383808095951,5.6366816591704145
YLR107W,4.657171414292853,5.017491254372813,6.314842578710644,5.100449775112444
YLR108C,6.357821089455272,5.20039980009995,6.809095452273863,5.093953023488256
YLR109W,35.877061469265364,31.453273363318342,31.551724137931036,25.8175912043978
YLR110C,103.1984007996002,165.85107446276862,202.13493253373312,160.71064467766118
YLR113W,11.221389305347326,12.017491254372814,12.894552723638181,10.78110944527736
YLR114C,4.8165917041479265,4.416791604197901,4.636181909045478,4.275862068965517
YLR115W,3.604697651174413,3.4922538730634685,3.176911544227886,4.251374312843578
YLR116W,9.193903048475763,7.331834082958521,9.1904047976012,8.116941529235381
YLR117C,5.542228885557221,3.7956021989005495,4.95352323838081,4.663168415792104
YLR118C,4.230384807596202,2.5952023988005997,3.258870564717641,3.1924037981009494
YLR119W,2.9880059970014994,2.4397801099450276,3.263368315842079,2.1949025487256373
YLR120C,9.387306346826586,8.304847576211895,9.641179410294853,9.083958020989506
YLR121C,5.63568215892054,3.6201899050474764,4.164917541229386,3.465767116441779
YLR126C,3.2198900549725136,1.5637181409295353,3.3213393303348324,2.4082958520739632
YLR127C,2.991504247876062,3.2273863068465767,3.531234382808596,2.6176911544227885
YLR128W,3.23688155922039,2.449775112443778,2.4012993503248374,2.3808095952023987
YLR129W,8.859070464767616,10.28335832083958,11.363818090954522,10.475262368815592
YLR130C,11.637181409295353,11.158420789605197,14.081959020489755,12.451274362818591
YLR131C,4.030484757621189,2.9375312343828086,4.424287856071964,2.733133433283358
YLR132C,3.706646676661669,2.448775612193903,2.4387806096951525,2.5207396301849077
YLR133W,3.4962518740629687,3.8575712143928036,4.288855572213893,3.384807596201899
YLR134W,3.832583708145927,2.688655672163918,3.684657671164418,3.295352323838081
YLR135W,3.1254372813593205,1.870064967516242,2.7351324337831087,2.9185407296351826
YLR136C,4.420789605197402,2.3793103448275863,3.1979010494752624,2.6391804097951024
YLR137W,4.973513243378311,4.493253373313343,4.6121939030484755,4.750624687656172
YLR138W,6.106446776611694,3.5377311344327835,3.9695152423788107,4.405297351324338
YLR139C,7.410294852573713,7.2788605697151425,7.716141929035483,6.213893053473264
YLR141W,10.066466766616692,8.3928035982009,11.24687656171914,7.290854572713643
YLR142W,3.6216891554222888,2.420789605197401,3.2563718140929536,2.165417291354323
YLR143W,5.574712643678161,4.808595702148925,5.668665667166417,5.390804597701149
YLR144C,4.809095452273863,3.8815592203898053,4.651674162918541,4.84807596201899
YLR145W,4.7366316841579215,3.5162418790604697,3.8020989505247376,3.7071464267866068
YLR146C,4.747626186906547,3.783608195902049,4.379310344827586,3.494752623688156
YLR146W-A,5.240379810094953,4.941529235382309,6.274862568715642,5.233883058470765
YLR147C,8.3928035982009,5.20839580209895,6.874062968515742,5.381309345327336
YLR148W,3.922038980509745,3.2193903048475763,3.157421289355322,3.167416291854073
YLR150W,19.77961019490255,22.59670164917541,24.1744127936032,23.288855572213894
YLR151C,3.2238880559720138,2.0934532733633184,3.711144427786107,2.8840579710144927
YLR152C,4.282858570714643,3.271864067966017,3.72063968015992,4.474762618690654
YLR153C,7.642178910544728,11.821589205397302,8.391304347826088,7.869565217391305
YLR154C,5.7076461769115445,4.8610694652673665,4.948025987006496,3.8330834582708646
YLR157C,7.037481259370315,4.281859070464767,4.894052973513244,4.869065467266367
YLR157W-E,4.106946526736632,3.020489755122439,2.821089455272364,2.449775112443778
YLR160C,5.855572213893053,4.597701149425287,5.626686656671664,5.035482258870565
YLR163C,5.000499750124938,4.444777611194403,5.756121939030485,4.72663668165917
YLR165C,4.285357321339331,2.8585707146426786,3.4912543728135934,3.4652673663168416
YLR166C,3.6796601699150426,2.8960519740129933,3.4337831084457773,3.9860069965017493
YLR167W,55.64467766116942,58.12043978010995,66.00299850074963,57.55172413793103
YLR170C,7.534732633683158,4.846576711644178,6.35432283858071,5.7946026986506745
YLR172C,9.945527236381809,8.407796101949025,8.619190404797601,7.845077461269366
YLR173W,3.39880059970015,2.68015992003998,2.5897051474262867,2.6991504247876064
YLR175W,14.333833083458272,16.716141929035484,17.72063968015992,17.23088455772114
YLR176C,4.454772613693153,2.164417791104448,3.449775112443778,2.5027486256871563
YLR177W,4.15592203898051,3.2768615692153924,3.270864567716142,2.8035982008995504
YLR178C,5.497751124437781,3.8285857071464267,4.796601699150425,3.8500749625187405
YLR179C,9.684657671164418,9.07096451774113,11.32783608195902,8.191404297851074
YLR180W,9.52823588205897,9.546226886556722,10.712143928035982,8.95152423788106
YLR181C,4.0299850074962515,2.344327836081959,3.384807596201899,3.764617691154423
YLR182W,4.9210394802598705,3.784607696151924,3.844577711144428,4.239880059970015
YLR183C,3.31584207896052,2.504247876061969,3.0134932533733134,2.1739130434782608
YLR185W,27.070964517741128,30.99800099950025,30.068465767116443,27.888555722138932
YLR186W,8.891554222888555,9.848575712143928,11.566216891554223,9.570214892553723
YLR187W,3.8105947026486757,3.634682658670665,3.9845077461269365,4.304347826086956
YLR188W,2.998500749625187,1.9645177411294352,3.2008995502248876,3.4032983508245875
YLR189C,3.825087456271864,2.511744127936032,2.848575712143928,3.638680659670165
YLR190W,3.8045977011494254,2.894552723638181,3.6991504247876064,2.9505247376311843
YLR191W,4.720139930034983,3.4952523738130936,4.4007996001999,4.00599700149925
YLR192C,7.768115942028985,6.511744127936032,9.847576211894053,7.5967016491754125
YLR193C,5.410794602698651,3.966016991504248,4.468765617191404,4.7566216891554225
YLR194C,10.751624187906048,10.484757621189406,10.979010494752623,10.26736631684158
YLR195C,6.068465767116442,6.67616191904048,6.176911544227886,6.059970014992504
YLR196W,7.687156421789106,7.172413793103448,9.53623188405797,7.083958020989505
YLR197W,9.976011994002999,12.56471764117941,13.084457771114442,12.333833083458272
YLR199C,5.537731134432784,4.536231884057971,5.749625187406297,5.101949025487256
YLR200W,3.4127936031984007,3.7246376811594204,5.0499750124937535,5.403798100949525
YLR201C,3.628685657171414,2.71464267866067,3.60519740129935,2.2723638180909544
YLR203C,4.057471264367816,4.4812593703148424,5.3343328335832085,5.224887556221889
YLR204W,6.5877061469265366,6.621689155422289,8.334332833583208,7.006496751624188
YLR205C,5.085457271364318,2.992503748125937,4.480759620189905,3.212393803098451
YLR206W,6.04847576211894,5.454272863568216,5.991504247876062,5.142928535732134
YLR207W,3.208895552223888,2.2383808095952022,2.866566716641679,2.984007996001999
YLR208W,7.11544227886057,7.131434282858571,7.454772613693153,6.897551224387806
YLR209C,3.5817091454272862,3.972013993003498,4.317341329335332,3.211894052973513
YLR210W,3.1949025487256373,2.532233883058471,2.36231884057971,3.026486756621689
YLR211C,3.856071964017991,1.7456271864067967,2.101449275362319,2.1509245377311346
YLR212C,3.635182408795602,2.5722138930534735,3.2138930534732633,3.285857071464268
YLR213C,2.2948525737131433,1.8055972013993002,1.9570214892553723,2.009495252373813
YLR214W,4.894052973513244,3.8735632183908044,5.4142928535732135,4.817591204397801
YLR215C,4.020489755122439,3.729135432283858,4.762618690654673,3.9650174912543728
