,c1,c2,c3,c4,c5,t1,t2,t3,t4,t5,t6
YMR260C,5.764617691154423,7.018990504747626,6.863568215892054,5.886056971514243,5.977511244377811,5.04247876061969,6.262868565717142,6.271864067966017,5.05247376311844,4.124937531234383,5.264867566216892
YMR261C,1.3353323338330834,1.9300349825087457,1.7941029485257372,1.4382808595702148,1.4162918540729634,1.1914042978510744,2.0354822588705646,1.72063968015992,1.6621689155422288,1.8505747126436782,1.8065967016491755
YMR262W,1.63968015992004,2.125937031484258,1.8435782108945526,1.6291854072963519,2.265367316341829,2.2753623188405796,2.1679160419790104,2.316841579210395,2.0879560219890054,2.125937031484258,2.914542728635682
YMR263W,1.8195902048975512,2.6421789105447275,2.3783108445777112,2.290354822588706,2.5207396301849077,2.318840579710145,2.187406296851574,2.399800099950025,2.4537731134432783,2.264367816091954,3.8295852073963017
YMR264W,3.1689155422288855,4.2103948025987,3.569215392303848,3.8045977011494254,2.55872063968016,4.908545727136432,5.011994002998501,3.659170414792604,2.739130434782609,3.6776611694152925,4.538230884557721
YMR265C,1.9820089955022488,2.262368815592204,2.0649675162418792,1.999000499750125,1.7701149425287357,1.976511744127936,2.201399300349825,1.5812093953023487,1.847576211894053,1.789105447276362,1.7321339330334833
YMR266W,3.336831584207896,4.853573213393303,3.9900049975012495,3.549225387306347,3.739630184907546,3.0919540229885056,3.3298350824587706,3.8045977011494254,2.293353323338331,3.4407796101949026,3.603698150924538
YMR267W,1.6551724137931034,2.386806596701649,2.3083458270864567,2.36231884057971,2.1484257871064467,2.235382308845577,3.6146926536731634,3.6676661669165416,1.9820089955022488,2.1484257871064467,2.480759620189905
YMR268C,1.6121939030484758,2.8205897051474262,2.2053973013493255,1.7316341829085458,1.3993003498250876,2.006496751624188,2.166416791604198,1.8230884557721139,1.99800099950025,1.792103948025987,1.6746626686656672
YMR269W,1.893553223388306,3.2038980509745127,3.8015992003998003,3.003498250874563,2.984007996001999,1.7176411794102948,2.702648675662169,2.31584207896052,2.100449775112444,2.187406296851574,2.729135432283858
YMR270C,1.1039480259870065,1.922038980509745,2.1694152923538232,1.824087956021989,1.7871064467766118,1.4312843578210894,2.0579710144927534,1.6761619190404797,1.551224387806097,1.8605697151424287,1.3213393303348326
YMR271C,5.2743628185907045,4.708645677161419,4.877561219390305,3.8550724637681157,5.093953023488256,3.4707646176911546,4.429785107446277,5.331834082958521,4.43128435782109,4.375312343828086,4.019990004997501
YMR272C,2.580709645177411,2.351824087956022,3.3258370814592704,2.738130934532734,2.4837581209395303,2.7616191904047978,3.1774112943528237,2.4097951024487756,2.4172913543228387,3.0604697651174413,2.681159420289855
YMR272W-B,1.5617191404297852,1.6361819090454772,2.182408795602199,1.789105447276362,2.0689655172413794,2.2733633183408295,2.12143928035982,2.098950524737631,1.7981009495252374,1.749625187406297,2.1584207896051972
YMR273C,1.5497251374312844,2.8290854572713644,2.00199900049975,2.019990004997501,1.881559220389805,2.310344827586207,1.88055972013993,2.2773613193403297,1.7881059470264868,2.3523238380809595,2.2213893053473264
YMR274C,1.1959020489755123,1.4362818590704647,0.9980009995002499,1.393303348325837,1.2828585707146427,1.9090454772613694,1.8065967016491755,1.2163918040979511,1.6251874062968517,1.1949025487256373,1.654672663668166
YMR275C,1.7066466766616692,2.7811094452773615,1.6526736631684158,2.469265367316342,2.0119940029985006,1.6966516741629185,1.9705147426286858,3.1294352823588207,1.9130434782608696,2.2423788105947025,2.9875062468765616
YMR276W,3.629185407296352,4.152923538230884,3.5462268865567217,3.95952023988006,3.4832583708145926,4.230384807596202,5.656171914042979,4.51624187906047,4.491254372813593,4.766116941529235,5.060969515242379
YMR277W,3.629185407296352,4.712643678160919,3.978510744627686,3.8060969515242378,4.528735632183908,4.104447776111944,4.727136431784108,4.397301349325337,3.4612693653173414,4.730134932533733,4.255372313843078
YMR278W,1.9955022488755623,1.3643178410794603,2.5097451274362816,1.713143428285857,1.8375812093953023,1.774112943528236,1.6126936531734133,2.131934032983508,2.2403798100949524,1.7716141929035483,1.9180409795102449
YMR281W,1.5602198900549724,1.8770614692653673,1.7486256871564219,1.133433283358321,1.6026986506746628,1.8335832083958021,1.6246876561719141,1.7306346826586707,1.4137931034482758,1.8685657171414294,2.336831584207896
YMR282C,2.0689655172413794,2.5897051474262867,2.5892053973013494,2.414792603698151,2.5902048975512244,2.912543728135932,2.3543228385807096,2.2883558220889557,1.825087456271864,2.2298850574712645,3.4007996001999
YMR283C,1.4887556221889056,1.7866066966516743,1.5862068965517242,1.4342828585707146,1.5642178910544728,1.4932533733133433,1.7036481759120439,1.6456771614192904,1.3928035982008995,1.2578710644677662,1.3348325837081458
YMR284W,0.7101449275362319,1.5722138930534733,1.4047976011994003,0.8020989505247377,1.0324837581209396,1.554222888555722,1.5872063968015993,1.566216891554223,1.2758620689655173,1.489255372313843,1.486256871564218
YMR285C,3.152423788105947,3.892553723138431,4.214892553723138,4.136431784107946,3.638680659670165,3.571214392803598,4.598700649675163,4.468265867066466,3.1284357821089457,4.196901549225387,3.9440279860069967
YMR286W,3.0909545227386306,3.5667166416791605,3.500249875062469,2.7711144427786105,3.6026986506746628,3.032983508245877,3.4832583708145926,3.8285857071464267,3.5742128935532236,3.76111944027986,3.8545727136431784
YMR287C,2.207896051974013,2.0924537731134434,3.0579710144927534,1.9460269865067465,1.911544227886057,1.8505747126436782,2.0604697651174413,2.214392803598201,1.785607196401799,1.8185907046476761,2.51824087956022
YMR288W,2.369315342328836,2.707646176911544,3.2778610694652675,3.389305347326337,2.154422788605697,2.6971514242878563,3.120439780109945,3.3323338330834584,2.267366316841579,1.4932533733133433,2.530734632683658
YMR289W,2.106946526736632,2.234382808595702,2.451774112943528,2.000999500249875,1.879560219890055,1.7961019490254873,1.793103448275862,2.1244377811094455,2.055472263868066,1.7106446776611695,2.4472763618190903
YMR290C,4.634182908545728,4.845077461269366,5.178410794602699,4.944027986006996,4.977511244377811,3.372313843078461,5.3633183408295855,5.969015492253873,2.784607696151924,3.413793103448276,3.4112943528235884
YMR291W,3.9260369815092453,3.559720139930035,4.541229385307346,7.017491254372813,6.000499750124938,4.096451774112944,6.912543728135932,6.081959020489755,4.177411294352823,5.889055472263868,5.275862068965517
YMR292W,2.524737631184408,3.1294352823588207,3.2893553223388308,3.6006996501749127,2.9920039980009996,4.599700149925037,4.806096951524238,3.766616691654173,4.8500749625187405,5.122438780609695,4.727136431784108
YMR293C,1.169415292353823,1.7171414292853573,1.263368315842079,1.3983008495752125,1.0729635182408797,1.4917541229385307,1.5327336331834083,1.9475262368815591,1.4257871064467766,1.3793103448275863,1.7386306846576711
YMR294W,2.3908045977011496,1.8755622188905547,2.2053973013493255,2.157421289355322,2.0129935032483757,2.106946526736632,2.00199900049975,2.5097451274362816,2.189905047476262,1.784607696151924,2.107946026986507
YMR295C,2.712143928035982,3.1194402798600698,3.1639180409795102,3.1659170414792603,3.5622188905547225,2.728135932033983,3.3828085957021488,3.702648675662169,3.468765617191404,3.110944527736132,4.326336831584208
YMR296C,3.399800099950025,4.199400299850075,3.9250374812593702,3.9495252373813092,3.454272863568216,3.476761619190405,3.8840579710144927,3.264367816091954,3.289855072463768,3.108445777111444,3.2993503248375813
YMR297W,3.4557721139430284,3.923538230884558,4.3523238380809595,4.192403798100949,4.661669165417291,4.4632683658170915,4.792603698150924,4.708645677161419,5.768115942028985,3.6561719140429787,5.662168915542229
YMR298W,2.4902548725637184,3.2478760619690155,2.7781109445277363,2.5637181409295353,1.9345327336331835,1.9355322338830585,2.8490754622688654,2.289855072463768,2.529735132433783,2.1509245377311346,3.561719140429785
YMR299C,1.6111944027986007,1.5312343828085957,1.502248875562219,1.9770114942528736,1.9565217391304348,1.8535732133933034,1.7951024487756122,1.7036481759120439,2.016991504247876,1.4452773613193404,2.032983508245877
YMR300C,2.5657171414292854,2.8855572213893055,2.5707146426786607,2.6716641679160418,3.2158920539730134,3.1884057971014492,2.5422288855572215,2.7481259370314843,2.8715642178910543,2.154422788605697,2.8330834582708646
YMR301C,1.9740129935032484,1.264367816091954,1.896551724137931,2.1454272863568216,1.7481259370314843,2.077961019490255,2.4362818590704647,2.32183908045977,1.607696151924038,2.025487256371814,2.9600199900049975
YMR302C,1.5157421289355322,1.9140429785107447,2.309345327336332,2.6956521739130435,2.1029485257371316,2.1924037981009494,2.3468265867066465,2.126936531734133,2.5137431284357823,2.2038980509745127,2.8105947026486757
YMR303C,3.2988505747126435,2.6746626686656674,3.973013493253373,3.782608695652174,4.545727136431784,4.935532233883058,4.854572713643178,4.296851574212893,2.5622188905547225,3.27936031984008,3.868065967016492
YMR304W,1.343328335832084,1.5052473763118441,1.8065967016491755,1.5537231384307846,1.079960019990005,1.7916041979010495,1.6401799100449774,1.5657171414292854,1.5067466266866567,1.5847076461769116,1.7041479260369816
YMR305C,7.3343328335832085,8.877061469265367,9.68415792103948,9.130434782608695,9.475262368815592,4.739130434782608,5.856071964017991,5.815592203898051,4.575712143928036,4.933033483258371,5.7211394302848575
YMR306W,0.8345827086456772,0.8500749625187406,0.6116941529235382,0.6191904047976012,0.6306846576711644,1.0359820089955023,1.0504747626186905,0.8360819590204898,0.8250874562718641,1.0209895052473763,1.050974512743628
YMR307W,16.955522238880558,14.806596701649175,16.809095452273862,17.893053473263368,13.070464767616192,7.5167416291854074,7.9700149925037485,6.232883558220889,6.988005997001499,6.5952023988006,8.960019990004998
YMR308C,3.499250374812594,6.192403798100949,5.176911544227886,5.062968515742129,4.837081459270365,2.998500749625187,4.3588205897051475,2.652673663168416,3.6551724137931036,2.870064967516242,3.7501249375312344
YMR309C,7.250374812593703,8.821589205397302,8.723138430784608,8.76711644177911,8.446276861569215,6.345327336331834,8.091454272863569,8.572213893053473,5.193903048475762,5.292853573213393,6.923538230884557
YMR310C,3.1894052973513243,3.810094952523738,3.7991004497751124,3.383808095952024,3.272863568215892,3.7351324337831087,3.808095952023988,5.120939530234883,3.4582708645677163,2.8765617191404296,3.4292853573213393
YMR311C,2.948025987006497,3.318840579710145,2.954022988505747,2.155422288855572,2.8205897051474262,3.60119940029985,3.5102448775612194,3.3598200899550226,2.493753123438281,3.4842578710644676,3.5027486256871563
YMR312W,1.4417791104447777,1.6231884057971016,2.1894052973513243,1.3403298350824588,1.4927536231884058,1.7056471764117942,1.9730134932533734,2.1704147926036983,2.1234382808595704,1.4652673663168416,2.102448775612194
YMR313C,1.8630684657671164,2.3278360819590205,2.390304847576212,2.2713643178410794,2.2628685657171412,1.670664667666167,1.7561219390304847,1.8725637181409296,1.63968015992004,2.1669165417291354,1.958520739630185
YMR314W,4.179410294852573,4.569215392303848,3.660669665167416,4.044977511244378,3.322838580709645,3.704647676161919,4.47176411794103,3.816591704147926,3.474262868565717,3.23688155922039,4.88455772113943
YMR315W,2.467766116941529,2.8830584707646176,3.088455772113943,3.082458770614693,2.904047976011994,3.7041479260369816,4.213893053473264,3.4102948525737133,3.3533233383308345,2.733133433283358,3.8015992003998003
YMR316W,1.464767616191904,1.593703148425787,2.178910544727636,1.4032983508245878,1.7816091954022988,2.122438780609695,1.498750624687656,1.8040979510244877,1.0199900049975013,1.345327336331834,1.4577711144427785
YMR318C,12.31184407796102,14.856571714142929,13.641179410294853,14.425787106446776,13.015992003998,8.29735132433783,7.790604697651174,7.723138430784608,5.491254372813593,7.497751124437781,8.169915042478761
YMR319C,10.979510244877561,12.460769615192405,12.346826586706646,8.772113943028486,10.46376811594203,7.181409295352323,7.9410294852573715,6.6566716641679164,6.771114442778611,8.236381809095452,8.03648175912044
YNL001W,1.9535232383808097,3.371314342828586,3.1264367816091956,2.1949025487256373,2.215392303848076,1.6316841579210395,1.7091454272863569,2.5732133933033485,1.9845077461269365,1.7371314342828585,2.8825587206396803
YNL002C,6.514742628685657,7.170914542728636,7.779110444777611,7.746626686656672,6.697151424287856,5.577211394302848,7.591204397801099,7.123938030984508,4.209395302348826,5.8365817091454275,4.762618690654673
YNL003C,2.104447776111944,2.640679660169915,3.2448775612193903,3.2543728135932035,3.109945027486257,3.603698150924538,3.5752123938030986,3.5397301349325336,3.5472263868065967,3.0694652673663168,4.236381809095453
YNL004W,2.3248375812093953,3.9770114942528734,3.0539730134932532,2.731134432783608,2.732633683158421,3.415792103948026,3.182408795602199,3.237881059470265,2.819590204897551,2.8835582208895554,3.9320339830084956
YNL005C,3.3788105947026486,4.301349325337331,4.505247376311844,4.526736631684158,4.594702648675662,4.03648175912044,6.382808595702149,5.968515742128935,4.615192403798101,4.462768615692154,5.645177411294353
YNL006W,2.6711644177911045,2.688655672163918,2.3543228385807096,3.349825087456272,2.506246876561719,2.891554222888556,3.0559720139930033,3.08295852073963,2.4617691154422787,4.064967516241879,3.628185907046477
YNL007C,3.262368815592204,3.4622688655672165,2.9855072463768115,2.999000499750125,2.9950024987506247,2.75712143928036,3.7051474262868567,4.465267366316842,4.598700649675163,4.370814592703648,4.064467766116942
YNL008C,2.0889555222388805,2.7861069465267367,2.3548225887056473,2.031984007996002,2.9880059970014994,2.438280859570215,2.6071964017991003,2.493753123438281,2.464767616191904,3.047976011994003,2.662168915542229
YNL010W,3.6986506746626686,4.299350324837581,4.962518740629685,3.84007996001999,4.581709145427286,3.389305347326337,5.084957521239381,4.8455772113943025,3.5697151424287856,3.0859570214892553,4.523738130934532
YNL011C,1.8930534732633684,2.2298850574712645,2.2508745627186406,2.505247376311844,1.4117941029485257,2.2243878060969515,2.52023988005997,2.7531234382808596,2.099950024987506,2.789105447276362,2.399800099950025
YNL015W,1.1319340329835081,1.922038980509745,1.2883558220889555,1.5577211394302848,1.9270364817591203,2.0219890054972516,1.5807096451774112,1.8280859570214893,1.4207896051974014,1.6371814092953523,1.63968015992004
YNL016W,3.1144427786106945,5.585207396301849,4.893553223388306,4.903548225887056,3.4662668665667167,3.7616191904047978,4.0499750124937535,4.3788105947026486,3.624687656171914,3.2628685657171412,3.980009995002499
YNL019C,1.4262868565717142,2.0184907546226887,1.8125937031484258,1.9300349825087457,1.4217891054472764,1.777111444277861,2.8010994502748625,1.9460269865067465,1.280359820089955,1.8780609695152424,2.3243378310844576
YNL020C,1.2983508245877062,1.865567216391804,1.6776611694152923,1.3398300849575213,1.135432283858071,2.192903548225887,1.6881559220389806,1.4852573713143429,1.4052973513243379,1.8705647176411795,1.9035482258870564
YNL021W,2.7011494252873565,2.630684657671164,2.473263368315842,2.3578210894552725,2.3083458270864567,2.2248875562218893,3.0694652673663168,2.4537731134432783,2.7961019490254873,2.135432283858071,2.3323338330834584
YNL022C,2.703648175912044,3.4037981009495253,3.344327836081959,3.199400299850075,2.3878060969515245,2.468765617191404,2.2628685657171412,2.561719140429785,1.8235882058970514,1.6456771614192904,2.63568215892054
YNL023C,2.392303848075962,3.9350324837581208,3.554222888555722,3.44127936031984,3.2628685657171412,4.006996501749126,4.247376311844078,3.4082958520739632,2.446776611694153,3.0589705147426285,3.6421789105447275
YNL024C,3.4327836081959022,3.0249875062468767,3.052473763118441,3.469265367316342,2.5472263868065967,3.916541729135432,3.817591204397801,2.946526736631684,2.708145927036482,2.9525237381309344,4.036981509245377
YNL024C-A,3.474262868565717,5.055972013993004,5.723138430784608,7.108445777111444,6.0034982508745625,16.298850574712645,13.293853073463268,12.428785607196401,12.96551724137931,9.413793103448276,13.723138430784608
YNL025C,1.6196901549225386,2.237381309345327,1.9865067466266866,1.3083458270864567,1.7191404297851074,1.538230884557721,1.5617191404297852,1.866566716641679,1.6046976511744129,1.5752123938030984,1.9135432283858071
YNL026W,1.4517741129435282,1.8040979510244877,1.9475262368815591,2.0474762618690656,1.8405797101449275,2.941529235382309,2.843578210894553,2.3008495752123936,2.3618190904547727,2.075462268865567,2.28535732133933
YNL027W,1.7186406796601699,1.221889055472264,1.5327336331834083,1.5882058970514743,1.808095952023988,1.792103948025987,2.103448275862069,1.5622188905547227,2.083458270864568,1.6106946526736632,2.131934032983508
YNL029C,1.8045977011494252,2.2998500749625186,2.3223388305847075,2.1669165417291354,1.568215892053973,1.910544727636182,2.2978510744627685,2.2438780609695153,1.9265367316341828,1.6391804097951024,2.690654672663668
YNL030W,28.05047476261869,34.52273863068466,35.93053473263368,23.960019990004998,20.12593703148426,17.87656171914043,24.3888055972014,17.657171414292854,22.93053473263368,21.346826586706648,23.114442778610695
YNL031C,47.047976011994,50.85607196401799,54.7776111944028,38.18490754622689,28.65017491254373,24.44677661169415,30.62118940529735,26.715142428785608,26.775612193903047,30.598700649675163,32.64917541229385
YNL032W,2.5422288855572215,3.394302848575712,3.047976011994003,3.469265367316342,3.018990504747626,3.704647676161919,3.527736131934033,3.495752123938031,1.9855072463768115,2.4907546226886557,4.089455272363818
YNL035C,2.168415792103948,3.2148925537231383,3.2493753123438283,2.8490754622688654,3.099950024987506,2.7821089455272365,3.205897051474263,2.5947026486756624,2.738630684657671,2.92103948025987,2.24287856071964
YNL036W,5.904547726136932,5.9655172413793105,6.070464767616192,4.730134932533733,4.327336331834083,3.7521239380309845,3.55472263868066,3.847576211894053,2.9015492253873063,3.030984507746127,4.374812593703148
YNL037C,16.013493253373312,20.895552223888057,22.04847576211894,9.89255372313843,8.22288855572214,4.9855072463768115,4.820089955022489,5.51824087956022,4.659670164917541,5.822088955522239,5.886056971514243
YNL038W,2.138430784607696,3.027986006996502,2.3193403298350823,2.7016491754122938,2.7071464267866068,3.288855572213893,3.4237881059470263,3.351824087956022,3.20039980009995,2.7521239380309845,3.296351824087956
YNL039W,2.7041479260369816,3.7701149425287355,3.201399300349825,2.896551724137931,1.8960519740129935,2.60519740129935,2.9045477261369315,2.810094952523738,2.1164417791104446,2.6681659170414793,3.2468765617191404
YNL040W,1.7336331834082959,2.239880059970015,2.2828585707146427,1.8370814592703648,2.2493753123438283,2.395302348825587,2.47376311844078,2.7811094452773615,2.291854072963518,2.1359320339830083,2.335832083958021
YNL041C,1.95952023988006,1.952023988005997,2.561719140429785,2.3618190904547727,1.991504247876062,2.131934032983508,2.5337331334332833,2.2093953023488258,2.27936031984008,2.679160419790105,2.6711644177911045
YNL042W,2.0449775112443778,2.9085457271364317,2.846576711644178,1.2583708145927037,1.5807096451774112,2.501249375312344,1.8075962018990506,1.7026486756621688,1.7726136931534233,1.6216891554222888,2.105447276361819
YNL042W-B,5.48175912043978,5.602698650674663,5.26936531734133,4.928035982008995,6.236381809095453,5.973013493253373,6.10744627686157,4.777611194402799,4.989005497251374,4.63968015992004,5.291854072963519
YNL044W,5.867066466766617,6.275862068965517,4.849075462268866,7.201399300349825,6.383808095952024,5.754622688655672,6.110944527736132,5.056471764117941,5.708645677161419,5.912043978010995,6.858570714642679
YNL045W,5.320339830084958,5.332833583208396,5.6056971514242875,6.804097951024488,7.0144927536231885,6.068465767116442,4.0654672663668165,5.047976011994003,5.251874062968516,4.784107946026986,5.160419790104948
YNL046W,10.624187906046977,12.462268865567216,11.741629185407296,11.624187906046977,10.818590704647676,9.975512243878061,11.006996501749125,9.76711644177911,8.853073463268366,8.841579210394803,11.118440779610195
YNL047C,2.55472263868066,2.576711644177911,2.373313343328336,2.665167416291854,2.731134432783608,3.1494252873563218,2.820089955022489,3.0194902548725637,2.7486256871564216,2.310344827586207,2.9625187406296853
YNL048W,2.7771114442778613,2.5662168915542227,2.856071964017991,2.5157421289355324,2.6746626686656674,1.8920539730134933,2.572713643178411,2.984007996001999,2.8660669665167418,3.052973513243378,2.7316341829085458
YNL049C,2.5102448775612194,2.6221889055472265,3.058470764617691,1.6386806596701649,2.1689155422288855,2.585207396301849,2.1184407796101947,2.925537231384308,2.237881059470265,3.078460769615192,2.4377811094452775
YNL050C,2.2768615692153924,2.1194402798600698,2.471264367816092,2.0954522738630685,1.6621689155422288,1.9800099950024987,2.4607696151924037,2.5132433783108445,1.9710144927536233,2.16191904047976,2.6936531734132934
YNL051W,2.102448775612194,2.312343828085957,2.311344327836082,2.348825587206397,2.267866066966517,2.6401799100449774,3.2808595702148926,3.6026986506746628,2.9635182408795604,3.1359320339830083,3.0709645177411296
YNL052W,5.706646676661669,5.288855572213893,5.817091454272863,6.130434782608695,5.932033983008496,6.6521739130434785,7.150924537731134,7.583708145927036,6.756121939030485,7.039980009995002,7.497251374312843
YNL053W,4.391804097951025,4.891054472763618,4.671164417791104,4.509745127436282,4.141929035482259,3.9005497251374313,3.8235882058970514,4.341829085457271,3.284857571214393,4.474762618690654,3.499750124937531
YNL054W,1.6626686656671663,1.393303348325837,1.79960019990005,1.7301349325337332,1.7801099450274862,1.7531234382808596,1.856071964017991,1.9005497251374313,1.9835082458770614,1.789105447276362,1.8770614692653673
YNL055C,6.298350824587706,6.7876061969015495,7.382308845577211,4.88855572213893,3.1539230384807597,3.304847576211894,3.153423288355822,3.1964017991004496,2.1389305347326335,3.416791604197901,3.345327336331834
YNL056W,2.784607696151924,3.489255372313843,3.189905047476262,4.04447776111944,3.108945527236382,4.772613693153423,3.7231384307846076,4.583708145927036,3.68415792103948,4.63168415792104,5.04447776111944
YNL058C,2.476761619190405,3.181909045477261,2.4597701149425286,3.095952023988006,2.4482758620689653,2.2498750624687656,2.6691654172913544,2.9960019990005,3.2528735632183907,2.5697151424287856,2.422288855572214
YNL059C,2.454272863568216,2.6931534232883556,2.120439780109945,1.8510744627686158,2.2093953023488258,2.4922538730634685,3.5992003998001,3.096951524237881,2.2268865567216394,2.3568215892053974,2.684657671164418
YNL061W,5.898050974512744,7.820589705147427,7.196901549225387,7.5012493753123435,6.220889555222389,5.7276361819090456,7.503248375812094,8.026986506746626,4.992503748125937,4.785107446276862,5.52023988005997
YNL062C,2.3993003498250873,2.528735632183908,2.211394302848576,2.026986506746627,2.025987006496752,1.7816091954022988,2.122438780609695,2.3263368315842077,2.062968515742129,1.4777611194402798,2.3318340829585207
YNL063W,3.0144927536231885,3.6061969015492252,2.9685157421289357,4.124937531234383,2.864567716141929,3.2233883058470765,3.0609695152423786,2.9825087456271864,3.499250374812594,2.991504247876062,3.5397301349325336
YNL064C,6.026986506746627,8.123938030984508,7.5857071464267865,6.5952023988006,6.703148425787107,5.736131934032984,7.989005497251374,6.806596701649175,5.872563718140929,7.090954522738631,7.767116441779111
YNL065W,5.9455272363818095,5.579710144927536,8.623188405797102,4.43928035982009,4.261869065467266,1.314342828585707,3.082458770614693,2.417791104447776,1.973513243378311,1.75912043978011,2.1149425287356323
YNL066W,6.7366316841579215,8.019990004997501,8.09945027486257,7.936531734132934,8.6071964017991,12.130934532733633,14.847076461769115,10.788105947026487,11.511744127936032,10.444777611194402,10.863068465767116
YNL067W,55.95902048975512,65.98700649675162,68.0919540229885,67.0919540229885,51.27936031984008,39.927536231884055,51.709645177411296,43.8175912043978,35.81959020489755,39.97551224387806,43.92703648175912
YNL068C,1.4807596201899051,1.5912043978010995,1.583208395802099,1.448775612193903,1.591704147926037,1.2873563218390804,1.6511744127936032,1.752623688155922,1.6531734132933533,1.2053973013493253,1.1514242878560719
YNL069C,10.942028985507246,11.72463768115942,12.36031984007996,13.746126936531734,12.64167916041979,6.214892553723138,9.343328335832084,7.772613693153423,5.007496251874063,5.825087456271864,7.137931034482759
YNL070W,4.935532233883058,5.002998500749626,4.700649675162419,7.100449775112444,7.0699650174912545,7.922038980509745,8.572213893053473,6.10944527736132,5.588705647176412,5.565717141429285,7.098450774612694
YNL071W,2.4277861069465265,3.542728635682159,3.5882058970514743,3.3803098450774614,3.2583708145927037,4.434782608695652,4.598700649675163,4.239880059970015,4.405797101449275,4.1079460269865065,4.391304347826087
YNL072W,2.076461769115442,2.4182908545727138,2.4052973513243376,3.5762118940529737,3.5082458770614693,4.640679660169915,4.515242378810595,4.59320339830085,5.261369315342328,5.294852573713143,5.4832583708145926
YNL073W,2.622688655672164,2.2808595702148926,2.110944527736132,2.47976011994003,1.7201399300349824,2.084457771114443,2.4032983508245875,2.825087456271864,3.182908545727136,2.6676661669165416,2.579710144927536
YNL074C,1.3733133433283358,2.7691154422788604,2.0174912543728136,1.8040979510244877,1.6366816591704147,2.1444277861069465,1.7801099450274862,1.912543728135932,1.3783108445777112,1.734632683658171,1.657671164417791
YNL075W,3.6146926536731634,5.689655172413793,3.9090454772613694,4.502748625687157,3.8205897051474262,3.5612193903048475,4.061469265367316,4.498250874562719,2.6681659170414793,3.9340329835082457,4.080459770114943
YNL076W,1.593703148425787,2.1434282858570715,1.7106446776611695,1.784607696151924,1.7571214392803598,2.026486756621689,2.7001499250374814,2.524737631184408,1.6636681659170416,2.1039480259870067,1.9485257371314342
YNL077W,4.35832083958021,4.48375812093953,5.010494752623688,5.901549225387306,6.748625687156422,4.820589705147427,5.984007996001999,5.318840579710145,4.894052973513244,4.489755122438781,5.301849075462269
YNL078W,3.7916041979010493,5.444277861069465,5.2368815592203894,6.903048475762119,5.942528735632184,4.141429285357321,4.751624187906047,4.9255372313843075,4.6656671664167915,4.462768615692154,5.536231884057971
YNL079C,5.853573213393303,6.126936531734133,4.75912043978011,6.510244877561219,5.452773613193403,6.4032983508245875,6.718140929535233,7.166916541729136,5.7011494252873565,6.571714142928536,6.238380809595203
YNL080C,1.7236381809095451,2.3203398300849574,2.0324837581209394,2.531734132933533,3.449775112443778,3.605697151424288,3.654672663668166,3.5472263868065967,3.266866566716642,3.7746126936531734,3.130934532733633
YNL081C,4.103448275862069,4.144427786106947,4.604197901049475,4.145427286356822,3.9650174912543728,3.6516741629185407,4.573213393303348,4.307346326836582,2.606696651674163,3.9410294852573715,4.393803098450775
YNL082W,1.053473263368316,1.5017491254372815,0.9590204897551224,2.0839580209895052,1.2713643178410794,1.7421289355322338,1.3163418290854574,1.855072463768116,1.5902048975512244,1.685657171414293,1.9660169915042478
YNL083W,1.7166416791604198,2.4932533733133435,2.536231884057971,2.694152923538231,2.009495252373813,2.634682658670665,2.0359820089955023,2.664167916041979,1.7001499250374812,2.1959020489755123,2.2198900549725136
YNL084C,1.1209395302348826,1.7871064467766118,1.3243378310844578,1.501249375312344,1.130934532733633,1.568215892053973,1.4377811094452773,1.6941529235382309,1.222888555722139,0.9310344827586207,1.8275862068965518
YNL085W,2.08095952023988,2.5087456271864066,2.1954022988505746,1.7941029485257372,2.2873563218390807,2.004497751124438,2.8095952023988007,2.3293353323338333,2.467766116941529,2.1414292853573214,1.8545727136431784
YNL086W,3.236381809095452,3.5402298850574714,4.099950024987506,3.9960019990005,4.881559220389805,4.6411794102948525,4.515242378810595,4.651674162918541,4.102948525737132,4.345827086456771,4.717641179410295
YNL087W,3.088455772113943,3.318840579710145,3.4112943528235884,4.0544727636181905,3.0994502748625687,3.6496751624187906,3.450274862568716,3.2863568215892056,3.5827086456771613,3.425287356321839,3.874062968515742
YNL088W,1.0064967516241878,1.4507746126936532,1.4132933533233383,1.7726136931534233,1.271864067966017,1.6316841579210395,1.7106446776611695,1.8880559720139931,1.6711644177911045,1.5847076461769116,1.6511744127936032
YNL090W,1.5802098950524737,1.9020489755122438,2.156421789105447,1.9440279860069964,1.8010994502748625,2.764117941029485,2.9450274862568717,2.423288355822089,1.6346826586706646,2.2713643178410794,2.583208395802099
YNL091W,3.4582708645677163,3.1494252873563218,3.765617191404298,4.828585707146427,2.9305347326336832,4.247376311844078,4.8055972013993005,3.1379310344827585,2.5367316341829085,3.7786106946526736,2.7161419290354822
YNL092W,1.030984507746127,0.9225387306346826,0.8930534732633684,0.6501749125437282,0.7256371814092953,1.134432783608196,1.088455772113943,1.4277861069465267,1.4247876061969016,0.7136431784107946,1.0764617691154423
YNL093W,1.207896051974013,1.2733633183408295,1.2448775612193903,1.4432783608195903,1.7071464267866068,1.6916541729135433,1.6286856571714143,1.6456771614192904,1.377311344327836,0.8665667166416792,1.6206896551724137
YNL094W,2.1999000499750125,2.7266366816591705,2.345327336331834,2.0679660169915044,2.7351324337831087,2.15592203898051,3.2278860569715144,3.1939030484757622,2.953023488255872,2.293353323338331,3.0649675162418792
