,c1,c2,c3,t1,t2,t3,t4
YBR070C,2.15592203898051,3.5417291354322837,1.8030984507746126,2.3243378310844576,2.894552723638181,4.048975512243878,3.2288855572213895
YBR071W,5.43328335832084,8.003498250874562,7.299850074962519,3.6031984007996,5.119940029985007,4.341829085457271,4.8055972013993005
YBR072W,1.789105447276362,3.1169415292353824,2.1954022988505746,1.9670164917541229,2.1744127936031985,3.552223888055972,2.709645177411294
YBR073W,2.715142428785607,3.9650174912543728,2.984007996001999,3.0164917541229386,4.579710144927536,4.877061469265367,2.5152423788105946
YBR074W,3.4907546226886557,3.2873563218390807,4.320839580209895,2.582208895552224,2.8330834582708646,5.032483758120939,3.413793103448276
YBR077C,5.088955522238881,7.862568715642179,5.758120939530235,5.126936531734133,7.373313343328336,7.302848575712144,5.2233883058470765
YBR078W,29.63168415792104,36.54072963518241,37.52573713143428,20.73913043478261,16.62368815592204,14.85607196401799,17.678660669665167
YBR079C,12.89505247376312,12.894552723638181,14.97151424287856,10.007496251874063,9.856571714142929,12.808095952023988,12.084457771114442
YBR080C,3.977511244377811,4.844577711144428,4.446776611694153,2.9995002498750623,4.617191404297851,5.015992003998001,3.895552223888056
YBR081C,2.528735632183908,3.5672163918040978,3.005497251374313,3.2988505747126435,2.6696651674162917,4.7976011994003,4.531234382808596
YBR082C,11.632183908045977,15.140929535232384,14.524737631184408,10.889055472263868,12.756121939030486,10.881059470264868,12.134432783608196
YBR083W,17.373313343328334,21.86056971514243,18.345827086456772,7.5122438780609695,16.101949025487258,10.046976511744129,9.438780609695153
YBR084C-A,24.865067466266865,27.284857571214392,34.51424287856072,18.188905547226387,16.1744127936032,19.211894052973513,22.10294852573713
YBR084W,7.430284857571214,8.017991004497752,7.6476761619190405,5.854072963518241,6.3943028485757125,6.501749125437281,7.448275862068965
YBR085C-A,4.575712143928036,7.779610194902549,4.5502248875562215,4.769115442278861,6.381309345327336,6.8500749625187405,5.737131434282858
YBR085W,2.1434282858570715,3.3823088455772115,2.942528735632184,2.472263868065967,2.5272363818090953,4.555722138930535,3.682658670664668
YBR086C,4.3168415792103945,5.72063968015992,4.530734632683658,3.2043978010994505,4.2678660669665165,4.977511244377811,4.9900049975012495
YBR087W,6.4987506246876565,7.864567716141929,6.420789605197402,5.52423788105947,5.108945527236382,5.983508245877061,6.83408295852074
YBR088C,4.0589705147426285,5.531734132933534,4.068465767116442,3.43928035982009,4.2053973013493255,4.582708645677162,3.6426786606696653
YBR091C,5.0834582708645675,8.585707146426786,6.909545227386307,6.994502748625687,7.265867066466766,8.306846576711644,6.317341329335332
YBR092C,10.902548725637182,10.088455772113942,16.1944027986007,4.740629685157422,4.375812093953024,6.7321339330334835,4.8120939530234885
YBR093C,7.620689655172414,8.225887056471764,12.1944027986007,5.316341829085458,6.032983508245877,7.72863568215892,5.4047976011994
YBR094W,2.8525737131434283,3.659670164917541,3.551224387806097,3.046976511744128,3.371814092953523,4.032983508245877,3.739630184907546
YBR095C,4.839580209895052,6.465767116441779,5.367316341829086,5.2023988005997,6.46976511744128,6.952023988005997,5.284357821089455
YBR096W,2.869565217391304,4.980009995002499,3.500749625187406,4.071464267866067,4.295352323838081,4.739630184907546,4.712143928035982
YBR097W,2.983008495752124,4.696151924037981,3.0484757621189407,3.9205397301349327,4.389805097451275,5.2388805597201396,4.410794602698651
YBR098W,1.825087456271864,3.3258370814592704,1.9245377311344327,2.359320339830085,3.8530734632683656,4.454772613693153,3.8905547226386807
YBR101C,8.0,8.359320339830084,9.159420289855072,7.465767116441779,9.489255372313844,8.116941529235381,7.6856571714142925
YBR102C,3.60519740129935,4.514742628685657,3.4172913543228387,4.023988005997001,4.527236381809096,5.743128435782109,4.32383808095952
YBR103W,3.0929535232383807,4.025987006496751,2.862568715642179,3.4907546226886557,4.312843578210894,5.010994502748626,3.6476761619190405
YBR104W,6.192403798100949,8.2023988005997,7.865067466266867,6.440279860069965,7.143928035982009,8.529735132433784,8.734132933533234
YBR105C,12.163418290854572,16.73713143428286,8.618690654672664,3.5527236381809097,8.779110444777611,8.169915042478761,4.556221889055473
YBR106W,15.154922538730634,22.26286856571714,16.575712143928037,15.427786106946527,16.395802098950526,13.673163418290855,15.476761619190405
YBR107C,4.607696151924038,5.800099950024988,3.5887056471764116,3.849575212393803,6.039480259870065,7.0279860069965014,4.854072963518241
YBR108W,2.2208895552223886,3.7841079460269866,2.0399800099950025,2.8505747126436782,3.8515742128935533,4.3588205897051475,3.632183908045977
YBR109C,5.640679660169915,6.650674662668665,5.829085457271364,5.886056971514243,7.2053973013493255,5.965017491254373,6.280859570214893
YBR110W,3.4052973513243376,3.7126436781609193,2.809095452273863,2.5067466266866565,3.8895552223888057,4.879560219890055,2.796601699150425
YBR111C,4.144427786106947,5.858070964517741,3.568215892053973,4.146926536731634,4.580709645177412,6.806596701649175,4.072963518240879
YBR111W-A,2.5912043978010995,3.5952023988005997,3.0974512743628186,3.028485757121439,2.8535732133933034,4.642678660669665,4.297851074462769
YBR112C,8.56471764117941,7.824087956021989,7.3388305847076465,3.8340829585207397,6.611694152923538,6.277861069465267,4.140429785107446
YBR114W,7.2678660669665165,7.5232383808095955,12.101449275362318,5.494752623688156,5.459770114942529,6.401799100449775,5.059470264867566
YBR115C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR117C,1.802598700649675,3.3793103448275863,1.5722138930534733,2.1784107946026987,3.3583208395802098,5.240379810094953,2.7306346826586707
YBR118W,103.20689655172414,117.56921539230385,118.65417291354323,85.85507246376811,88.83308345827086,57.27286356821589,63.01099450274862
YBR119W,20.271864067966018,23.524737631184408,21.355322338830586,25.012493753123437,15.069465267366317,19.35782108945527,22.64817591204398
YBR120C,3.3813093453273364,4.385807096451774,4.195902048975512,3.8565717141429285,4.664667666166917,4.221889055472264,4.305347326336832
YBR121C,9.160919540229886,12.033483258370815,11.076461769115442,8.487256371814093,9.921539230384807,9.648175912043978,10.567716141929035
YBR122C,5.316341829085458,8.887056471764119,6.574712643678161,6.620189905047476,7.953023488255872,7.241879060469765,7.060469765117441
YBR123C,4.131934032983509,5.154922538730634,3.63768115942029,3.6701649175412294,5.097951024487756,5.362818590704648,4.324337831084458
YBR125C,4.328835582208896,6.128435782108945,4.671164417791104,3.976511744127936,5.981509245377311,5.485257371314343,4.697651174412794
YBR126C,6.065967016491754,10.232383808095951,3.7171414292853573,4.902048975512244,10.302848575712144,9.189405297351325,6.659170414792603
YBR127C,8.889555222388806,10.286356821589205,11.209895052473763,6.276861569215392,7.62968515742129,9.296351824087957,9.483258370814593
YBR128C,1.6201899050474762,2.9070464767616193,1.3023488255872064,2.0934532733633184,2.340329835082459,3.2593703148425788,2.7171414292853573
YBR129C,5.497751124437781,6.695652173913044,4.760619690154923,4.904547726136932,6.868065967016491,6.618690654672664,5.6766616691654175
YBR130C,4.069465267366317,3.7821089455272365,3.4247876061969014,3.8620689655172415,4.72463768115942,4.188405797101449,3.9460269865067468
YBR131W,3.186906546726637,3.5387306346826586,3.7801099450274864,3.0114942528735633,4.450274862568715,4.926036981509245,4.27536231884058
YBR132C,9.401799100449775,18.276361819090454,6.974012993503249,4.007996001999,6.454772613693153,6.173913043478261,4.624687656171914
YBR133C,7.470264867566217,10.05497251374313,9.849575212393804,5.535232383808096,7.990504747626187,7.102448775612194,6.508745627186407
YBR135W,4.170914542728636,5.367816091954023,4.191404297851075,2.5732133933033485,4.399800099950025,5.058470764617691,3.442278860569715
YBR136W,2.5987006496751626,4.059970014992504,2.295352323838081,2.468765617191404,3.165417291354323,4.228385807096452,3.8215892053973013
YBR137W,2.3673163418290852,4.762618690654673,3.0104947526236883,3.7821089455272365,4.593703148425787,5.243878060969515,4.574212893553224
YBR138C,1.7691154422788606,3.07696151924038,1.3853073463268366,1.4822588705647177,2.0239880059970017,3.652673663168416,2.163418290854573
YBR139W,2.1489255372313845,3.893053473263368,1.647176411794103,1.6841579210394804,2.783608195902049,3.629185407296352,2.655672163918041
YBR141C,4.804097951024488,7.410794602698651,6.058470764617691,7.095452273863068,6.125937031484258,7.342328835582209,7.891054472763618
YBR142W,5.79560219890055,6.588205897051474,6.285857071464268,4.569215392303848,5.723138430784608,6.7256371814092955,5.525237381309346
YBR143C,9.26336831584208,11.831584207896052,11.422788605697152,7.31784107946027,8.883558220889554,11.984507746126937,9.85857071464268
YBR145W,4.032483758120939,5.951024487756122,7.3233383308345825,3.8460769615192403,4.658170914542729,5.744127936031984,5.527236381809096
YBR146W,4.777111444277861,5.56671664167916,6.8255872063968015,4.966016991504248,5.890054972513743,6.102948525737132,4.39880059970015
YBR148W,1.184407796101949,2.8115942028985508,1.0974512743628186,1.6551724137931034,1.5337331334332833,3.4897551224387806,2.5347326336831584
YBR149W,4.207396301849076,6.9720139930034986,4.0699650174912545,2.941529235382309,4.8015992003998,5.705647176411794,3.4942528735632186
YBR150C,2.8520739630184906,4.573713143428286,1.9035482258870564,2.888055972013993,4.772613693153423,4.137931034482759,3.4312843578210894
YBR151W,2.9940029985007497,4.660669665167417,3.6936531734132934,2.8385807096451776,3.837081459270365,4.982008995502249,4.469265367316342
YBR152W,2.7981009495252374,3.2188905547226385,2.386806596701649,2.8595702148925537,2.977511244377811,3.7221389305347325,3.232383808095952
YBR153W,5.783608195902049,5.440279860069965,5.794102948525737,4.166416791604198,5.186406796601699,7.067966016991504,5.8855572213893055
YBR154C,9.439780109945028,11.023488255872063,12.468765617191405,7.560219890054973,8.237881059470265,8.294852573713143,9.017991004497752
YBR155W,3.5707146426786607,6.496251874062969,5.670664667666167,3.8640679660169917,5.8055972013993005,5.282858570714643,5.248875562218891
YBR156C,4.376311844077961,5.496251874062969,5.4032983508245875,5.758120939530235,3.0004997501249377,4.112943528235882,3.7201399300349824
YBR157C,19.17191404297851,32.472263868065966,25.992003998001,17.28735632183908,14.175412293853073,18.01849075462269,14.451274362818591
YBR158W,32.40229885057471,30.56471764117941,52.70464767616192,32.28685657171415,21.938030984507748,20.334832583708145,20.74462768615692
YBR159W,5.15392303848076,5.819590204897551,5.960519740129935,5.297851074462769,4.428785607196402,4.8365817091454275,5.886056971514243
YBR160W,3.1949025487256373,4.010994502748626,3.60519740129935,3.369315342328836,3.2198900549725136,4.026486756621689,4.040979510244878
YBR161W,2.1584207896051972,4.178410794602699,2.180909545227386,2.070464767616192,3.1459270364817593,3.371814092953523,3.0474762618690656
YBR162C,12.228885557221389,11.90054972513743,17.372313843078462,6.557721139430285,7.558220889555223,6.962018990504748,6.366816591704148
YBR162W-A,11.049475262368816,12.505747126436782,16.816091954022987,7.8655672163918045,9.632683658170915,8.158920539730135,8.975512243878061
YBR163W,7.819090454772613,12.90304847576212,9.980509745127437,11.35032483758121,11.910044977511244,8.71864067966017,10.448275862068966
YBR164C,2.9930034982508746,4.153423288355822,3.9950024987506247,4.2298850574712645,5.328335832083958,5.28135932033983,4.540229885057471
YBR165W,3.60119940029985,5.544727636181909,4.705147426286857,4.610194902548725,5.388305847076462,5.697151424287856,6.795102448775612
YBR166C,4.0454772613693155,5.561719140429785,4.663668165917041,3.8735632183908044,4.726136931534233,4.349825087456272,4.705647176411794
YBR167C,4.230884557721139,5.619190404797601,6.362818590704648,6.183908045977011,6.053473263368316,6.702148925537231,5.9965017491254375
YBR168W,2.0674662668665666,3.1734132933533234,1.8365817091454273,2.5817091454272862,3.164417791104448,4.249875062468766,3.28535732133933
YBR170C,4.32383808095952,5.082958520739631,4.096951524237881,3.1449275362318843,5.851074462768616,6.4032983508245875,5.017991004497751
YBR171W,3.4557721139430284,3.998500749625187,4.132933533233383,3.7926036981509244,5.275862068965517,5.7811094452773615,5.694152923538231
YBR172C,11.03848075962019,8.883558220889554,9.120439780109946,6.902548725637182,8.403798100949524,8.083458270864568,7.374312843578211
YBR173C,7.117941029485257,10.894552723638181,5.857071464267866,4.759620189905047,6.828085957021489,7.1679160419790104,6.295852073963019
YBR175W,3.4097951024487756,3.9365317341329336,2.659670164917541,2.4002998500749624,4.852573713143428,5.278360819590205,4.306846576711644
YBR176W,2.370314842578711,4.00599700149925,2.9340329835082457,3.5627186406796603,3.7811094452773615,5.1009495252373815,4.638680659670165
YBR177C,1.63968015992004,4.096451774112944,1.7926036981509246,2.0439780109945027,2.658170914542729,4.172413793103448,2.6191904047976013
YBR179C,2.7661169415292353,5.657171414292853,2.79960019990005,3.284857571214393,4.854572713643178,5.220889555222389,4.841579210394802
YBR181C,24.55422288855572,19.062968515742128,30.116441779110446,13.20039980009995,12.906046976511744,14.095952023988007,13.600199900049976
YBR182C,1.3428285857071465,2.417791104447776,1.2443778110944528,1.406296851574213,2.210394802598701,3.2008995502248876,2.5402298850574714
YBR183W,3.0354822588705646,4.7456271864067965,3.108445777111444,2.891554222888556,5.448775612193903,4.43928035982009,3.7926036981509244
YBR184W,0.7866066966516742,2.0364817591204396,0.6266866566716641,1.2628685657171415,1.538230884557721,2.7216391804097952,2.577711144427786
YBR185C,2.917541229385307,3.7106446776611692,3.466766616691654,2.6171914042978512,4.475262368815592,4.888055972013993,4.212893553223388
YBR187W,10.804097951024488,10.731634182908545,11.313843078460769,7.428285857071464,8.322338830584707,7.7346326836581705,6.809095452273863
YBR188C,3.742128935532234,5.177911044477761,2.879560219890055,3.3808095952023987,4.193403298350825,5.264367816091954,4.683658170914542
YBR189W,27.684157921039482,29.963018490754624,37.102448775612196,25.037481259370313,21.27486256871564,19.401799100449775,19.082458770614693
YBR191W,23.543728135932035,21.76711644177911,33.617691154422786,13.96351824087956,13.966516741629185,13.203898050974512,12.201899050474763
YBR192W,5.4007996001999,9.370314842578711,6.454772613693153,8.08495752123938,5.27336331834083,6.902048975512244,8.271864067966018
YBR193C,5.002998500749626,5.866066966516741,4.207896051974013,4.486756621689155,5.768115942028985,6.053973013493254,5.575212393803098
YBR194W,3.732633683158421,5.491254372813593,4.135432283858071,5.753123438280859,6.355322338830585,6.060969515242379,4.135932033983009
YBR195C,4.898050974512744,5.672663668165917,5.7456271864067965,6.017991004497751,4.7346326836581705,4.331834082958521,5.480259870064968
YBR196C,32.97701149425287,23.48125937031484,46.87256371814093,36.199400299850076,19.991504247876062,17.6191904047976,20.304347826086957
YBR197C,6.811094452773613,10.460769615192405,6.8010994502748625,4.694152923538231,7.411294352823588,6.648675662168915,5.51624187906047
